Threads, Peak Performance
29365,6643.441406
29366,13607.517578
29367,10846.719727
29368,3488.540771
29369,3538.785645
29370,2488.817627
29371,8532.304688
29372,-2958.146729
29373,-1896.347168
29374,-6536.209473
29375,-1451.979492
29376,-2763.694580
29377,195.095322
29378,-12351.784180
29379,-10421.780273
29380,-12794.383789
29381,-24814.001953
29382,-27543.705078
29383,-17773.847656
29384,-19473.822266
29385,-26862.693359
29386,-33511.281250
29387,-29492.126953
29388,-32375.490234
29389,-33072.019531
29390,-35537.117188
29391,-31114.990234
29392,-36244.093750
29393,-52944.894531
29394,-44994.726562
29395,-33467.054688
29396,-36685.890625
29397,-45657.210938
29398,-39428.859375
29399,-43396.882812
29400,-41683.269531
29401,-49659.648438
29402,-45320.753906
29403,-41236.136719
29404,-59809.480469
29405,-62486.558594
29406,-57464.699219
29407,-52168.574219
29408,-61911.117188
29409,-51068.281250
29410,-56139.519531
29411,-56538.437500
29412,-64847.457031
29413,-56031.027344
29414,-66505.296875
29415,-50961.105469
29416,-65601.929688
29417,-63968.015625
29418,-60475.972656
29419,-71561.445312
29420,-62478.937500
29421,-68833.921875
29422,-61640.953125
29423,-58527.910156
29424,-52001.687500
29425,-58030.175781
29426,-57319.753906
29427,-65972.265625
29428,-72071.265625
29429,-59225.605469
29430,-61821.753906
29431,-56953.187500
29432,-63696.398438
29433,-55746.726562
29434,-67527.515625
29435,-56567.609375
29436,-51420.867188
29437,-48144.718750
29438,-60699.574219
29439,-59117.714844
29440,-58246.488281
29441,-55058.605469
29442,-53065.796875
29443,-51655.777344
29444,-52926.871094
29445,-54716.761719
29446,-64968.375000
29447,-51016.128906
29448,-58176.800781
29449,-49416.296875
29450,-47914.328125
29451,-41412.398438
29452,-31851.900391
29453,-44541.835938
29454,-29047.710938
29455,-33672.351562
29456,-37612.574219
29457,-46571.773438
29458,-43449.718750
29459,-38263.000000
29460,-32163.283203
29461,-24929.027344
29462,-22874.226562
29463,-31834.369141
29464,-24784.552734
29465,-17328.083984
29466,-21592.921875
29467,-21084.457031
29468,-19756.093750
29469,-8187.188965
29470,-10679.785156
29471,-18856.400391
29472,-7906.434082
29473,-6150.749512
29474,-11581.416016
29475,-1364.600098
29476,3693.026855
29477,-6457.313965
29478,3154.856201
29479,6436.784180
29480,3796.320801
29481,8400.142578
29482,7225.135742
29483,14669.056641
29484,4454.503418
29485,14411.378906
29486,11918.100586
29487,19337.419922
29488,9092.568359
29489,17985.908203
29490,26393.105469
29491,23852.714844
29492,23819.173828
29493,16164.697266
29494,24731.695312
29495,28227.976562
29496,40604.648438
29497,29938.462891
29498,38226.410156
29499,32179.501953
29500,26626.617188
29501,36417.054688
29502,38680.593750
29503,38491.917969
29504,42132.078125
29505,36517.289062
29506,33144.625000
29507,51117.484375
29508,49893.886719
29509,51324.023438
29510,58578.328125
29511,44060.621094
29512,57344.246094
29513,45954.992188
29514,50069.667969
29515,64282.437500
29516,46889.941406
29517,60019.824219
29518,53262.714844
29519,63238.023438
29520,54954.445312
29521,53147.437500
29522,62727.425781
29523,58430.546875
29524,53608.972656
29525,62589.296875
29526,56615.687500
29527,45734.523438
29528,67192.000000
29529,67830.109375
29530,59546.906250
29531,57792.265625
29532,64861.878906
29533,65222.402344
29534,70390.218750
29535,62826.804688
29536,66737.421875
29537,56421.902344
29538,62906.820312
29539,53597.058594
29540,68048.976562
29541,54608.519531
29542,55574.210938
29543,57348.214844
29544,61386.636719
29545,58646.496094
29546,59441.675781
29547,58456.515625
29548,49182.484375
29549,55493.003906
29550,63651.699219
29551,38522.304688
29552,46927.000000
29553,51741.945312
29554,50497.757812
29555,52657.566406
29556,56257.132812
29557,50083.093750
29558,56023.132812
29559,40133.089844
29560,41350.007812
29561,45439.093750
29562,34762.847656
29563,48136.871094
29564,38943.613281
29565,45369.582031
29566,29588.429688
29567,36100.003906
29568,29425.429688
29569,34853.816406
29570,24883.839844
29571,26635.351562
29572,14092.306641
29573,28918.248047
29574,27234.062500
29575,23615.599609
29576,13252.532227
29577,23386.263672
29578,14741.451172
29579,16006.165039
29580,6150.478516
29581,11744.029297
29582,550.650940
29583,7892.896484
29584,7369.272461
29585,10497.349609
29586,6334.698242
29587,1748.279785
29588,1387.559692
29589,-5160.580566
29590,-5263.163086
29591,-15007.689453
29592,59.688446
29593,-15678.827148
29594,-8591.469727
29595,-16032.855469
29596,-13241.712891
29597,-33174.894531
29598,-30041.589844
29599,-19941.544922
29600,-22296.988281
29601,-35774.972656
29602,-36280.847656
29603,-26926.642578
29604,-26478.990234
29605,-24708.679688
29606,-30942.798828
29607,-33333.621094
29608,-39504.898438
29609,-35408.867188
29610,-33048.589844
29611,-34044.664062
29612,-39744.277344
29613,-42527.789062
29614,-43429.996094
29615,-51060.812500
29616,-52552.183594
29617,-54322.664062
29618,-60503.847656
29619,-41357.925781
29620,-45170.625000
29621,-51600.312500
29622,-57087.648438
29623,-62778.316406
29624,-58480.648438
29625,-53163.449219
29626,-52527.078125
29627,-58514.683594
29628,-56615.765625
29629,-52337.574219
29630,-56743.589844
29631,-58408.984375
29632,-69498.046875
29633,-58083.707031
29634,-67644.914062
29635,-70176.359375
29636,-57729.070312
29637,-52329.429688
29638,-63091.789062
29639,-62485.207031
29640,-63308.058594
29641,-61332.480469
29642,-63191.710938
29643,-62785.667969
29644,-63820.945312
29645,-61331.984375
29646,-65362.820312
29647,-64614.507812
29648,-62741.429688
29649,-50627.117188
29650,-62922.726562
29651,-55617.640625
29652,-59562.597656
29653,-57878.871094
29654,-55425.968750
29655,-51855.304688
29656,-60881.781250
29657,-53192.507812
29658,-58301.972656
29659,-61003.703125
29660,-42345.574219
29661,-54241.082031
29662,-41021.437500
29663,-49792.550781
29664,-54403.648438
29665,-48588.992188
29666,-40606.523438
29667,-46340.871094
29668,-33787.960938
29669,-50936.023438
29670,-40245.386719
29671,-34641.656250
29672,-42471.417969
29673,-33324.238281
29674,-29169.931641
29675,-23937.876953
29676,-22414.953125
29677,-25823.880859
29678,-28381.865234
29679,-26313.591797
29680,-28699.316406
29681,-21599.820312
29682,-10205.736328
29683,-16783.548828
29684,-15982.185547
29685,-15968.354492
29686,-13206.411133
29687,-14443.105469
29688,-13378.202148
29689,-9944.428711
29690,-8668.990234
29691,-12598.269531
29692,-4760.243652
29693,-2597.604980
29694,-4557.624512
29695,-3193.135986
29696,1781.407837
29697,11877.529297
29698,-6635.250000
29699,17858.722656
29700,-1274.809448
29701,18815.875000
29702,14357.261719
29703,20227.091797
29704,14125.828125
29705,23538.441406
29706,26630.798828
29707,20463.884766
29708,21296.783203
29709,26319.062500
29710,29900.482422
29711,18824.123047
29712,27390.812500
29713,33037.722656
29714,35912.644531
29715,29378.482422
29716,35509.925781
29717,51616.656250
29718,39716.343750
29719,43323.933594
29720,46311.046875
29721,36125.820312
29722,46430.679688
29723,37953.765625
29724,41089.695312
29725,42728.222656
29726,55044.562500
29727,62207.746094
29728,55521.285156
29729,56010.886719
29730,61322.113281
29731,57501.632812
29732,57783.812500
29733,65943.304688
29734,58722.566406
29735,60810.609375
29736,60551.476562
29737,61693.027344
29738,58961.488281
29739,38577.398438
29740,64807.472656
29741,51716.644531
29742,60685.867188
29743,60478.949219
29744,55155.128906
29745,66828.023438
29746,79401.500000
29747,60429.742188
29748,63540.828125
29749,61223.734375
29750,62937.675781
29751,56797.976562
29752,63856.722656
29753,63227.250000
29754,64277.691406
29755,71128.734375
29756,75508.757812
29757,56565.378906
29758,66964.296875
29759,53599.015625
29760,61142.746094
29761,65368.808594
29762,52755.578125
29763,53771.136719
29764,57609.375000
29765,48494.355469
29766,52813.226562
29767,66793.250000
29768,58831.152344
29769,48483.566406
29770,41857.882812
29771,54407.500000
29772,58624.082031
29773,40631.015625
29774,45149.925781
29775,40876.910156
29776,48251.734375
29777,41337.781250
29778,32996.937500
29779,39328.660156
29780,42936.367188
29781,39897.847656
29782,35774.738281
29783,29360.031250
29784,34056.437500
29785,30827.232422
29786,35833.332031
29787,18250.644531
29788,30821.187500
29789,16977.271484
29790,22620.375000
29791,13924.490234
29792,14416.013672
29793,8440.597656
29794,13582.732422
29795,15830.793945
29796,8487.470703
29797,9423.812500
29798,-730.003418
29799,5312.250977
29800,3240.085693
29801,6429.231445
29802,1237.404907
29803,6.486771
29804,-4458.859863
29805,-9294.611328
29806,-406.968414
29807,-7642.157715
29808,-5421.632812
29809,-18263.009766
29810,-10424.431641
29811,-10629.170898
29812,-26604.300781
29813,-24250.341797
29814,-19679.455078
29815,-18203.259766
29816,-26438.740234
29817,-35984.136719
29818,-17184.685547
29819,-41240.152344
29820,-31640.041016
29821,-33625.378906
29822,-30787.412109
29823,-37315.507812
29824,-32360.138672
29825,-33220.144531
29826,-29989.722656
29827,-41095.023438
29828,-51481.183594
29829,-42492.968750
29830,-46904.695312
29831,-37067.226562
29832,-42182.460938
29833,-46397.636719
29834,-38785.566406
29835,-52040.019531
29836,-61714.023438
29837,-52906.621094
29838,-55105.867188
29839,-56077.015625
29840,-48839.992188
29841,-61681.429688
29842,-69003.109375
29843,-45154.207031
29844,-66079.070312
29845,-60321.296875
29846,-54337.082031
29847,-72667.289062
29848,-62889.203125
29849,-67465.031250
29850,-61675.054688
29851,-68023.171875
29852,-72788.867188
29853,-59179.500000
29854,-72119.773438
29855,-59408.726562
29856,-66099.125000
29857,-69710.187500
29858,-63035.109375
29859,-61153.648438
29860,-56187.289062
29861,-61353.535156
29862,-49453.714844
29863,-62251.308594
29864,-63728.515625
29865,-44246.906250
29866,-57899.777344
29867,-54054.636719
29868,-55601.515625
29869,-59539.839844
29870,-56451.796875
29871,-55891.960938
29872,-47436.625000
29873,-47273.179688
29874,-48162.785156
29875,-49603.300781
29876,-63119.542969
29877,-49601.183594
29878,-60235.964844
29879,-37544.800781
29880,-50031.078125
29881,-48836.347656
29882,-54106.421875
29883,-44123.523438
29884,-42773.421875
29885,-35273.878906
29886,-42998.398438
29887,-34921.628906
29888,-43185.332031
29889,-41311.863281
29890,-46709.851562
29891,-32660.703125
29892,-26983.523438
29893,-28823.478516
29894,-20342.375000
29895,-21355.228516
29896,-23126.513672
29897,-33162.796875
29898,-31142.263672
29899,-9376.703125
29900,-15258.793945
29901,-11064.586914
29902,-11050.756836
29903,-5761.476562
29904,-16433.761719
29905,-17252.177734
29906,-7918.983398
29907,-10517.988281
29908,11325.290039
29909,2680.877930
29910,-1913.890137
29911,60.711540
29912,-3101.761963
29913,-78.828773
29914,5875.533691
29915,13018.732422
29916,16497.339844
29917,13857.325195
29918,11445.956055
29919,14387.821289
29920,13365.280273
29921,20071.021484
29922,21449.054688
29923,24794.541016
29924,34004.554688
29925,27329.568359
29926,32567.929688
29927,29079.843750
29928,23430.408203
29929,34951.652344
29930,39279.394531
29931,36968.367188
29932,47357.140625
29933,45055.984375
29934,43421.816406
29935,36889.238281
29936,45259.535156
29937,46393.046875
29938,45345.675781
29939,50687.437500
29940,59665.726562
29941,44477.464844
29942,47228.066406
29943,48646.824219
29944,52791.460938
29945,43116.507812
29946,49625.628906
29947,58043.621094
29948,69317.531250
29949,56601.695312
29950,57173.308594
29951,59881.390625
29952,57832.945312
29953,65478.082031
29954,60740.460938
29955,74984.500000
29956,72353.554688
29957,61639.015625
29958,75311.742188
29959,63023.273438
29960,63087.324219
29961,62935.242188
29962,62049.597656
29963,62569.550781
29964,61224.785156
29965,69872.328125
29966,62139.328125
29967,65018.539062
29968,69787.476562
29969,72356.265625
29970,64771.867188
29971,64924.101562
29972,67513.421875
29973,63926.742188
29974,65023.128906
29975,71094.007812
29976,50783.164062
29977,63988.816406
29978,60598.917969
29979,68248.773438
29980,59116.925781
29981,49796.085938
29982,55383.960938
29983,52654.886719
29984,48602.343750
29985,54423.007812
29986,51642.382812
29987,52972.367188
29988,47632.046875
29989,52254.460938
29990,33857.207031
29991,46465.234375
29992,44426.828125
29993,42768.898438
29994,37923.183594
29995,29860.234375
29996,33551.902344
29997,31182.386719
29998,30077.089844
29999,40953.816406
30000,38385.941406
30001,36059.582031
30002,29924.156250
30003,24698.509766
30004,16112.049805
30005,23487.197266
30006,19291.839844
30007,28502.466797
30008,28042.367188
30009,21870.214844
30010,9860.284180
30011,10953.778320
30012,16064.312500
30013,9928.539062
30014,8583.274414
30015,3893.289307
30016,2848.524170
30017,-2293.690186
30018,-495.453339
30019,1041.162842
30020,5723.839355
30021,-9145.836914
30022,-6032.350586
30023,2422.602051
30024,-11519.632812
30025,-1329.531372
30026,-17216.994141
30027,-14784.140625
30028,-17900.085938
30029,-21926.675781
30030,-17670.197266
30031,-16790.996094
30032,-37163.433594
30033,-14604.167969
30034,-23788.509766
30035,-42150.296875
30036,-28432.982422
30037,-26489.671875
30038,-36632.917969
30039,-36817.750000
30040,-35561.324219
30041,-49736.910156
30042,-44940.761719
30043,-40252.585938
30044,-46393.417969
30045,-46337.570312
30046,-46602.871094
30047,-51886.925781
30048,-45993.117188
30049,-45910.132812
30050,-59095.148438
30051,-53156.531250
30052,-56272.527344
30053,-47646.535156
30054,-55079.574219
30055,-48649.070312
30056,-56757.562500
30057,-67120.171875
30058,-55306.253906
30059,-60452.945312
30060,-57695.703125
30061,-62265.062500
30062,-67040.210938
30063,-54867.843750
30064,-66055.929688
30065,-53095.839844
30066,-67209.960938
30067,-68602.859375
30068,-68079.421875
30069,-64276.691406
30070,-59814.449219
30071,-66072.273438
30072,-64805.800781
30073,-69928.031250
30074,-60057.820312
30075,-60772.996094
30076,-61946.789062
30077,-59239.605469
30078,-69610.101562
30079,-63602.210938
30080,-54252.515625
30081,-65818.125000
30082,-62316.308594
30083,-50025.359375
30084,-58312.320312
30085,-53122.511719
30086,-62005.554688
30087,-61374.539062
30088,-57083.527344
30089,-49378.976562
30090,-70446.531250
30091,-50868.191406
30092,-47552.726562
30093,-44512.613281
30094,-48493.429688
30095,-41661.945312
30096,-50728.031250
30097,-29173.248047
30098,-49037.625000
30099,-46312.695312
30100,-51259.894531
30101,-47195.988281
30102,-40872.394531
30103,-40510.109375
30104,-36352.695312
30105,-27635.650391
30106,-32160.894531
30107,-38351.640625
30108,-36069.914062
30109,-28694.025391
30110,-30223.458984
30111,-30751.814453
30112,-17709.693359
30113,-27258.158203
30114,-17775.238281
30115,-18090.273438
30116,-23978.830078
30117,-8718.469727
30118,-12118.892578
30119,-12176.336914
30120,-3600.454834
30121,-7212.906738
30122,-12452.178711
30123,-7422.346191
30124,12984.150391
30125,-3575.363770
30126,210.137329
30127,4711.053223
30128,14131.960938
30129,8565.315430
30130,10528.776367
30131,4408.159180
30132,8587.232422
30133,20882.011719
30134,20229.148438
30135,30976.031250
30136,23427.187500
30137,28371.761719
30138,17441.740234
30139,25525.982422
30140,34806.269531
30141,25427.947266
30142,30553.781250
30143,25418.460938
30144,37079.621094
30145,37554.539062
30146,29631.984375
30147,31261.042969
30148,40742.410156
30149,40653.671875
30150,36062.628906
30151,32922.671875
30152,38002.800781
30153,56136.609375
30154,47304.269531
30155,49843.136719
30156,51311.863281
30157,58134.078125
30158,64804.378906
30159,47942.285156
30160,54042.824219
30161,51970.808594
30162,58799.769531
30163,41891.894531
30164,60809.140625
30165,53718.968750
30166,63225.777344
30167,63573.691406
30168,52556.910156
30169,66678.531250
30170,68701.429688
30171,67171.226562
30172,61854.320312
30173,64574.699219
30174,69295.328125
30175,65600.421875
30176,74875.734375
30177,70012.671875
30178,68748.007812
30179,62455.042969
30180,61545.843750
30181,55756.296875
30182,68057.906250
30183,64245.023438
30184,63316.277344
30185,60519.621094
30186,63246.085938
30187,55944.804688
30188,62240.902344
30189,57859.320312
30190,66499.328125
30191,46187.875000
30192,62913.257812
30193,68171.085938
30194,57222.917969
30195,58903.308594
30196,62621.289062
30197,55990.496094
30198,57768.820312
30199,59394.277344
30200,48256.609375
30201,53000.394531
30202,39203.816406
30203,40160.492188
30204,40239.765625
30205,47315.496094
30206,50626.265625
30207,49846.964844
30208,45490.136719
30209,33262.433594
30210,34267.234375
30211,42415.039062
30212,44940.121094
